Mission,Orb. phase,Exposure time [s]
CHEOPS,0.0036710727583695313,10
CHEOPS,0.003672896833112175,10
CHEOPS,0.003674163561640817,10
TESS,0.003676793653434216,120
CHEOPS,0.003681357370025973,10
TESS,0.0036862472429353716,120
CHEOPS,0.003687743823075481,10
CHEOPS,0.0036895690352951966,10
CHEOPS,0.0036908348270780146,10
CHEOPS,0.0036980286354631707,10
TESS,0.0037031586745351446,120
CHEOPS,0.003704416493631415,10
CHEOPS,0.003706241237478219,10
CHEOPS,0.003707505891783964,10
CHEOPS,0.003714701573660769,10
CHEOPS,0.0037210876921581963,10
CHEOPS,0.003722911699990424,10
CHEOPS,0.0037241754175503447,10
TESS,0.003730214649611165,120
CHEOPS,0.003731376050797936,10
TESS,0.003736428461447593,120
CHEOPS,0.0037377602958037145,10
CHEOPS,0.003739583969083862,10
CHEOPS,0.0037408465491667103,10
CHEOPS,0.0037480472493247176,10
CHEOPS,0.003756256171266884,10
CHEOPS,0.003757517747693492,10
TESS,0.0037588398922258647,120
CHEOPS,0.0037647201206119,10
CHEOPS,0.003771104097976014,10
TESS,0.003771589525839823,120
CHEOPS,0.003772926700689505,10
TESS,0.0037730169627641567,120
CHEOPS,0.0037741872065494564,10
CHEOPS,0.0037813913191386815,10
CHEOPS,0.0037877767685319482,10
CHEOPS,0.003789598902872527,10
CHEOPS,0.003790858471986654,10
CHEOPS,0.0037980642573362793,10
CHEOPS,0.0038044495059982985,10
CHEOPS,0.003806269432295148,10
CHEOPS,0.0038075277970217865,10
TESS,0.0038129647261969488,120
CHEOPS,0.0038147370617130456,10
CHEOPS,0.003821120570704248,10
CHEOPS,0.00382294163447817,10
CHEOPS,0.003824198995548568,10
TESS,0.0038296761008645985,120
CHEOPS,0.0038314083940606592,10
CHEOPS,0.003837793308170598,10
CHEOPS,0.003839613903571608,10
CHEOPS,0.0038408701940753497,10
CHEOPS,0.0038480811984374255,10
CHEOPS,0.003854466112547364,10
CHEOPS,0.003856284432994229,10
CHEOPS,0.003857539652931314,10
CHEOPS,0.003864754136635024,10
CHEOPS,0.0038711370434324818,10
CHEOPS,0.0038729566351772514,10
CHEOPS,0.0038742107845476798,10
TESS,0.003876366615312258,120
CHEOPS,0.0038814253351618054,10
TESS,0.0038858121755634906,120
CHEOPS,0.003887809847809248,10
CHEOPS,0.003889628770449857,10
CHEOPS,0.0038908819830744614,10
CHEOPS,0.0038980982733594037,10
TESS,0.003902726818863233,120
CHEOPS,0.0039044825852755983,10
CHEOPS,0.003906299366782894,10
CHEOPS,0.003907551441930426,10
CHEOPS,0.0039147710108257535,10
CHEOPS,0.003921153516160716,10
CHEOPS,0.003922971568965916,10
CHEOPS,0.003924222640457207,10
TESS,0.003929784801251734,120
CHEOPS,0.003931442276262951,10
TESS,0.003935995267567361,120
CHEOPS,0.003937826253627066,10
CHEOPS,0.003939643704238522,10
CHEOPS,0.003940892032402756,10
CHEOPS,0.0039481152144605495,10
CHEOPS,0.003954497318333015,10
CHEOPS,0.00395631430057156,10
CHEOPS,0.003957563297839954,10
TESS,0.003958403955018575,120
CHEOPS,0.003964786412987331,10
TESS,0.0039711523173346286,120
CHEOPS,0.0039711700557993656,10
TESS,0.003972585776196405,120
CHEOPS,0.003972986502754581,10
CHEOPS,0.003974234429456319,10
CHEOPS,0.003981459217364097,10
CHEOPS,0.003989658704937603,10
CHEOPS,0.003990905561072684,10
CHEOPS,0.003998132155561695,10
CHEOPS,0.00400451546382165,10
CHEOPS,0.004006329234360224,10
CHEOPS,0.00400757669268905,10
TESS,0.004012539026283311,120
CHEOPS,0.004014803420998893,10
CHEOPS,0.004021188268198416,10
CHEOPS,0.0040230031093036476,10
CHEOPS,0.0040242479581262475,10
TESS,0.004029245181938511,120
CHEOPS,0.004031476225375659,10
CHEOPS,0.004037861005664766,10
CHEOPS,0.004039673638726269,10
CHEOPS,0.004040917350071796,10
CHEOPS,0.004048149096662842,10
CHEOPS,0.004054532003460299,10
CHEOPS,0.00405634584090929,10
CHEOPS,0.004057588548598578,10
CHEOPS,0.004064820429010455,10
CHEOPS,0.004071204740926649,10
CHEOPS,0.004073018043092312,10
CHEOPS,0.0040742580743649585,10
TESS,0.0040759395771903005,120
CHEOPS,0.004081494906147622,10
TESS,0.004085377108191609,120
CHEOPS,0.004087875805632599,10
CHEOPS,0.004089688572514933,10
CHEOPS,0.004090929205981324,10
CHEOPS,0.004098167911255637,10
TESS,0.004102294963191321,120
CHEOPS,0.004104548409278117,10
CHEOPS,0.004106360774697956,10
CHEOPS,0.00410760033759769,10
CHEOPS,0.004114838975961586,10
CHEOPS,0.004121221213654883,10
CHEOPS,0.004123033043791393,10
CHEOPS,0.004124269796453654,10
TESS,0.004129355086713135,120
CHEOPS,0.004131511914159184,10
TESS,0.004135562073687128,120
CHEOPS,0.004137892278360832,10
CHEOPS,0.004139703506303599,10
CHEOPS,0.004140940994980436,10
CHEOPS,0.004148183179596382,10
CHEOPS,0.004154565015827183,10
CHEOPS,0.004156375775397037,10
CHEOPS,0.004157612193507217,10
TESS,0.00415796795090087,120
CHEOPS,0.004164856050883564,10
TESS,0.004170715041919019,120
CHEOPS,0.004171237820203949,10
TESS,0.004172154589628653,120
CHEOPS,0.0041730462379092415,10
CHEOPS,0.004174281585452765,10
CHEOPS,0.00418152885526033,10
CHEOPS,0.0041879087510890665,10
CHEOPS,0.00418971850700268,10
CHEOPS,0.0041909527839795475,10
CHEOPS,0.004198200187607943,10
CHEOPS,0.004204581488555416,10
CHEOPS,0.004206390642275286,10
CHEOPS,0.004207622309745928,10
TESS,0.004212113326369674,120
CHEOPS,0.004214872991984709,10
CHEOPS,0.004221254226021767,10
CHEOPS,0.0042230612386083225,10
CHEOPS,0.0042242934413622936,10
TESS,0.004228814196102008,120
CHEOPS,0.004231545863271892,10
CHEOPS,0.004237925156906884,10
CHEOPS,0.004239733440791345,10
CHEOPS,0.004240964572978659,10
CHEOPS,0.004248217195619505,10
CHEOPS,0.0042545979612836505,10
CHEOPS,0.004256405642974367,10
CHEOPS,0.00425763409874504,10
CHEOPS,0.0042648899999962716,10
CHEOPS,0.0042712690259896,10
CHEOPS,0.004273076172396988,10
CHEOPS,0.004274305230361405,10
TESS,0.0042755125390683425,120
CHEOPS,0.004281562871283454,10
TESS,0.004284942040819728,120
CHEOPS,0.00428794176345595,10
CHEOPS,0.004289748441490426,10
CHEOPS,0.004290974756127786,10
CHEOPS,0.004298234136720652,10
TESS,0.004301863040608993,120
CHEOPS,0.004304614567832717,10
CHEOPS,0.0043064205767630315,10
CHEOPS,0.004307645887744151,10
CHEOPS,0.004314907008007834,10
CHEOPS,0.004321285431807417,10
CHEOPS,0.0043230911061856525,10
CHEOPS,0.004324317153181349,10
TESS,0.00432892530526412,120
CHEOPS,0.004331578206534615,10
TESS,0.0043351288798068955,120
CHEOPS,0.004337958169273768,10
CHEOPS,0.004339763308368675,10
CHEOPS,0.004340988217887298,10
CHEOPS,0.004345487258625735,10
CHEOPS,0.004348251010911381,10
CHEOPS,0.0043546325795005185,10
CHEOPS,0.004356433904701712,10
TESS,0.004357532013693579,120
CHEOPS,0.004357659349503664,10
CHEOPS,0.004362159126256677,10
CHEOPS,0.0043649239491089795,10
TESS,0.004370277766503408,120
CHEOPS,0.004371303577296052,10
TESS,0.004371723403060902,120
CHEOPS,0.004373107712734719,10
CHEOPS,0.004374330481120029,10
CHEOPS,0.004378832465916771,10
CHEOPS,0.0043815951476357615,10
CHEOPS,0.004387976314762402,10
CHEOPS,0.00438977991491774,10
CHEOPS,0.00439100000688641,10
CHEOPS,0.004395505939397698,10
CHEOPS,0.00439826808583336,10
CHEOPS,0.004404647379468352,10
CHEOPS,0.004406450511250778,10
CHEOPS,0.004407671205413192,10
TESS,0.004411687626456037,120
CHEOPS,0.004412177807028639,10
CHEOPS,0.004421320116934702,10
CHEOPS,0.0044231227134338,10
CHEOPS,0.004424340664269156,10
TESS,0.004428383210265504,120
CHEOPS,0.004428851079778318,10
CHEOPS,0.0044379928544010525,10
CHEOPS,0.004439794848706406,10
CHEOPS,0.0044410117958855215,10
CHEOPS,0.004445524553259244,10
CHEOPS,0.004454663852196585,10
CHEOPS,0.004456465445039443,10
CHEOPS,0.0044576829944123035,10
CHEOPS,0.00446219635397977,10
CHEOPS,0.004471336589662936,10
CHEOPS,0.004473137647222465,10
CHEOPS,0.0044743524532682676,10
TESS,0.004475085500946384,120
CHEOPS,0.004478869760550281,10
TESS,0.004484506973447846,120
CHEOPS,0.004488009327129286,10
CHEOPS,0.004489808176645086,10
CHEOPS,0.004491023584884633,10
CHEOPS,0.0044955431671207914,10
TESS,0.004501431251847497,120
CHEOPS,0.004504680391835236,10
CHEOPS,0.004507694850321831,10
CHEOPS,0.004512214967841317,10
CHEOPS,0.004521353062391169,10
CHEOPS,0.004524364242267379,10
TESS,0.004528495523815105,120
CHEOPS,0.0045288884413222435,10
TESS,0.004534695685926663,120
CHEOPS,0.004538025866767935,10
CHEOPS,0.004541035373883745,10
CHEOPS,0.004545560175132353,10
CHEOPS,0.004554696864563469,10
TESS,0.004557096009575874,120
CHEOPS,0.004557704966560542,10
CHEOPS,0.004562233581702864,10
TESS,0.004569840557998214,120
TESS,0.004571292149582734,120
CHEOPS,0.00457136960202982,10
CHEOPS,0.004574376031266491,10
CHEOPS,0.004578907122094206,10
CHEOPS,0.004588040666735769,10
CHEOPS,0.004591047229793273,10
CHEOPS,0.0045955787889939,10
CHEOPS,0.004604713337291703,10
CHEOPS,0.004607716688649237,10
TESS,0.0046112619265424,120
CHEOPS,0.0046122522624748264,10
CHEOPS,0.004621386074758053,10
CHEOPS,0.004624387887176019,10
TESS,0.004627952291339416,120
CHEOPS,0.004628925669045336,10
CHEOPS,0.004638057139464002,10
CHEOPS,0.004641059018792385,10
CHEOPS,0.004645597469765863,10
CHEOPS,0.004654729876930353,10
CHEOPS,0.004657728477648349,10
CHEOPS,0.004662270876336373,10
CHEOPS,0.004671402547486287,10
CHEOPS,0.004674399676175131,10
TESS,0.004674658395914011,120
CHEOPS,0.0046789460225777,10
TESS,0.004684071906075965,120
CHEOPS,0.004688073612192236,10
CHEOPS,0.004691069201941511,10
CHEOPS,0.004695617689477394,10
TESS,0.004700999396175585,120
CHEOPS,0.004704746349658586,10
CHEOPS,0.004707741939407861,10
CHEOPS,0.004712291162958321,10
CHEOPS,0.004721420759885337,10
CHEOPS,0.004724413137934643,10
TESS,0.004728065809276506,120
CHEOPS,0.0047289629636788465,10
TESS,0.004734262492046431,120
CHEOPS,0.004738091824591287,10
CHEOPS,0.004741082663701024,10
CHEOPS,0.0047456363702493565,10
CHEOPS,0.004754764495147221,10
TESS,0.004756660005458168,120
CHEOPS,0.004757753795317389,10
CHEOPS,0.004762309776819867,10
TESS,0.004769403282582603,120
TESS,0.004770860963014982,120
CHEOPS,0.00477143555985317,10
CHEOPS,0.004774424926933755,10
CHEOPS,0.004778981577540393,10
CHEOPS,0.004788108297319521,10
CHEOPS,0.004791094452700135,10
CHEOPS,0.004795654984110904,10
CHEOPS,0.004804781101696287,10
CHEOPS,0.004807765584316501,10
TESS,0.004810836226628763,120
CHEOPS,0.00481232845759183,10
CHEOPS,0.004821452032581404,10
CHEOPS,0.004824435110082881,10
TESS,0.004827521372413329,120
CHEOPS,0.004829000191401939,10
CHEOPS,0.004838124770047755,10
CHEOPS,0.004841106174788831,10
CHEOPS,0.004845673664882866,10
CHEOPS,0.004854797507514105,10
CHEOPS,0.0048577773733156126,10
CHEOPS,0.004862347071453377,10
CHEOPS,0.004871468572220054,10
TESS,0.004874231290881637,120
CHEOPS,0.004874446899081993,10
CHEOPS,0.004879018872173902,10
TESS,0.004883636838704084,120
CHEOPS,0.004888141242775988,10
CHEOPS,0.004891118097608775,10
CHEOPS,0.004895692211833997,10
TESS,0.004900567540503673,120
CHEOPS,0.004904812307481937,10
CHEOPS,0.004907789162314724,10
CHEOPS,0.004912364079464939,10
CHEOPS,0.004921485044948288,10
CHEOPS,0.004924458621170689,10
TESS,0.004927635960917075,120
CHEOPS,0.0049290374860354496,10
TESS,0.004933829231255782,120
CHEOPS,0.004938157849325054,10
CHEOPS,0.00494112981969747,10
CHEOPS,0.0049457108926059595,10
CHEOPS,0.004954828780210171,10
TESS,0.004956224001340462,120
CHEOPS,0.004957799345463851,10
CHEOPS,0.00496238262641607,10
TESS,0.004968966074077409,120
TESS,0.0049704297764472305,120
CHEOPS,0.004971501517676521,10
CHEOPS,0.004974470477080216,10
CHEOPS,0.004979056166807412,10
CHEOPS,0.004988174255142872,10
CHEOPS,0.004991141608696582,10
CHEOPS,0.004995729506467507,10
CHEOPS,0.005004845319848821,10
CHEOPS,0.0050078111344629625,10
TESS,0.00501041045980471,120
CHEOPS,0.005012401374098448,10
CHEOPS,0.005021517990404755,10
CHEOPS,0.005024482266079328,10
TESS,0.005027090453487241,120
CHEOPS,0.005029074780668959,10
CHEOPS,0.0050381907947815215,10
CHEOPS,0.005041151858756125,10
CHEOPS,0.0050457498599998695,10
CHEOPS,0.005054861792577055,10
CHEOPS,0.005057824529312059,10
CHEOPS,0.00506242159380998,10
CHEOPS,0.005071536202803806,10
TESS,0.005073804252759679,120
CHEOPS,0.0050744957278388405,10
CHEOPS,0.005079095067290906,10
TESS,0.005083201771332202,120
CHEOPS,0.005088207200599339,10
CHEOPS,0.005091165253605222,10
CHEOPS,0.005095766801101016,10
TESS,0.005100135751742177,120
CHEOPS,0.0051048800049761055,10
CHEOPS,0.0051078363852215865,10
CHEOPS,0.0051124402745819425,10
CHEOPS,0.005121552608621623,10
CHEOPS,0.005124507583748369,10
TESS,0.00512720617946806,120
CHEOPS,0.005129113681152453,10
TESS,0.00513339603737555,120
CHEOPS,0.005138223673327573,10
CHEOPS,0.0051411770426043335,10
CHEOPS,0.005145785481872979,10
CHEOPS,0.005154896410793923,10
TESS,0.005155787997222756,120
CHEOPS,0.005162458888443489,10
TESS,0.005168528865572215,120
TESS,0.005169998656789895,120
CHEOPS,0.005171569148260273,10
CHEOPS,0.00517451769998708,10
CHEOPS,0.005179132361924415,10
CHEOPS,0.0051882401460558066,10
CHEOPS,0.005191188831603445,10
CHEOPS,0.005204912883522157,10
CHEOPS,0.00520785996321981,10
TESS,0.005209984759891073,120
CHEOPS,0.005221585620988507,10
CHEOPS,0.005224529488986191,10
TESS,0.005226659467650737,120
CHEOPS,0.005238256685694456,10
CHEOPS,0.005241200620602557,10
CHEOPS,0.005246804010629652,10
CHEOPS,0.0052549293562503905,10
CHEOPS,0.005257871819129338,10
CHEOPS,0.005263476480454338,10
CHEOPS,0.0052716004209563405,10
TESS,0.005273377214637722,120
CHEOPS,0.0052745413448957185,10
CHEOPS,0.005280147478249872,10
TESS,0.0052827666370499045,120
CHEOPS,0.00528827315842269,10
CHEOPS,0.005291212409601668,10
CHEOPS,0.005296819948074558,10
TESS,0.005299703896070265,120
CHEOPS,0.00530494589588904,10
CHEOPS,0.005307881935368049,10
CHEOPS,0.005313492551720076,10
CHEOPS,0.005321616826774158,10
CHEOPS,0.005324553066984415,10
TESS,0.005326776464929461,120
TESS,0.005332962843495317,120
CHEOPS,0.00533828969806134,10
CHEOPS,0.005341224265511196,10
CHEOPS,0.005354962368617274,10
TESS,0.005355352060015466,120
CHEOPS,0.005357893724367161,10
TESS,0.005368091657067021,120
TESS,0.005369567470222144,120
CHEOPS,0.0053716334333232234,10
CHEOPS,0.005374564855983526,10
CHEOPS,0.0053801794200500986,10
CHEOPS,0.005384523730183206,10
CHEOPS,0.005388306103879158,10
CHEOPS,0.0053912360545103075,10
CHEOPS,0.005396851956785201,10
CHEOPS,0.005401195530903732,10
CHEOPS,0.005404977235495523,10
CHEOPS,0.005407905580276688,10
TESS,0.005409559059977435,120
CHEOPS,0.005413524493520303,10
CHEOPS,0.005417867398534673,10
CHEOPS,0.005421651578811858,10
CHEOPS,0.005424578317743039,10
TESS,0.00542622854872465,120
CHEOPS,0.005430195357495005,10
CHEOPS,0.005434537593405214,10
CHEOPS,0.005438324316278208,10
CHEOPS,0.005441247843509419,10
CHEOPS,0.00544589883780266,10
CHEOPS,0.005446867894230107,10
CHEOPS,0.005451209461036156,10
CHEOPS,0.005454995314073742,10
CHEOPS,0.005457918975125785,10
CHEOPS,0.005462572311283586,10
CHEOPS,0.005463538825115224,10
CHEOPS,0.005467879655906697,10
CHEOPS,0.005471668118450508,10
TESS,0.005472950176515764,120
CHEOPS,0.005474590173652566,10
CHEOPS,0.0054792441789145285,10
CHEOPS,0.005480211428760742,10
TESS,0.0054823315696780235,120
CHEOPS,0.005484551523537638,10
CHEOPS,0.005488340789006442,10
CHEOPS,0.005491259565598114,10
CHEOPS,0.005495917518574623,10
CHEOPS,0.005496883898585428,10
TESS,0.005499272040398353,120
CHEOPS,0.0055012233911685806,10
CHEOPS,0.005505011853712391,10
CHEOPS,0.005507930831035312,10
CHEOPS,0.005512589386205564,10
CHEOPS,0.005513554762560129,10
CHEOPS,0.005517893652949538,10
CHEOPS,0.005521684524268326,10
CHEOPS,0.005524601962651678,10
TESS,0.0055263466834804455,120
CHEOPS,0.005529262792776075,10
TESS,0.005532529649615084,120
CHEOPS,0.005534565453670063,10
CHEOPS,0.005538357328645092,10
CHEOPS,0.005541271488418058,10
CHEOPS,0.005545936199346585,10
CHEOPS,0.005546899902940749,10
CHEOPS,0.005551237321301005,10
TESS,0.00555491605589776,120
CHEOPS,0.0055550283264406254,10
CHEOPS,0.005557942553124008,10
CHEOPS,0.005562608000067111,10
CHEOPS,0.005563570766915451,10
TESS,0.00556765438165141,120
CHEOPS,0.005567907516171546,10
TESS,0.005569136283654391,120
CHEOPS,0.005571701063906975,10
CHEOPS,0.005574612145800805,10
CHEOPS,0.005579281473548038,10
CHEOPS,0.005580243370560969,10
CHEOPS,0.005584579383802488,10
CHEOPS,0.005588372128612925,10
CHEOPS,0.005591283210506754,10
CHEOPS,0.005595954813208132,10
CHEOPS,0.005596915840385655,10
CHEOPS,0.005601251184523014,10
CHEOPS,0.005605044866079275,10
CHEOPS,0.005607954475943952,10
TESS,0.005609133360063798,120
CHEOPS,0.005612626680839073,10
CHEOPS,0.005613588444031173,10
CHEOPS,0.005617921446303971,10
CHEOPS,0.005619253821078654,10
CHEOPS,0.005621717536635209,10
CHEOPS,0.0056246238678895,10
TESS,0.005625797629798562,120
CHEOPS,0.005629300087409584,10
CHEOPS,0.005630260980766275,10
CHEOPS,0.005634593313934913,10
CHEOPS,0.005635923815217947,10
CHEOPS,0.0056383886013411585,10
CHEOPS,0.0056412950664162815,10
CHEOPS,0.005645973493980095,10
CHEOPS,0.005646931911651392,10
CHEOPS,0.005651263508805454,10
CHEOPS,0.005652595549028056,10
CHEOPS,0.005655061338807509,10
CHEOPS,0.005657966198032647,10
CHEOPS,0.005662645227790204,10
CHEOPS,0.005663604381476079,10
CHEOPS,0.005667935309525979,10
CHEOPS,0.00566926721592775,10
CHEOPS,0.005671734076273859,10
TESS,0.005672523138393806,120
CHEOPS,0.0056746357237990284,10
CHEOPS,0.005679318701271131,10
CHEOPS,0.005680276985121597,10
TESS,0.005681896502306142,120
CHEOPS,0.005684608849917322,10
CHEOPS,0.0056859372769774595,10
CHEOPS,0.005688405074069393,10
CHEOPS,0.005691306788504978,10
CHEOPS,0.005695992174752058,10
CHEOPS,0.005696947849096298,10
TESS,0.005698840184726441,120
CHEOPS,0.005701279111698279,10
CHEOPS,0.005702608943877153,10
CHEOPS,0.005705077878446159,10
CHEOPS,0.0057079763811817745,10
CHEOPS,0.005712663908562167,10
CHEOPS,0.005713620452741816,10
CHEOPS,0.005717950979329221,10
CHEOPS,0.005719279004926862,10
CHEOPS,0.0057217488762416925,10
CHEOPS,0.005724647445887724,10
TESS,0.005725916902031431,120
CHEOPS,0.005729337315132678,10
CHEOPS,0.0057302929894769185,10
TESS,0.005732096455734852,120
CHEOPS,0.005734622780049747,10
CHEOPS,0.005735950738736972,10
CHEOPS,0.005738421613708042,10
CHEOPS,0.005741318644414505,10
CHEOPS,0.005746010721703188,10
CHEOPS,0.005746963786541204,10
CHEOPS,0.005751292974920288,10
CHEOPS,0.0057526224056366655,10
TESS,0.005754480051780054,120
CHEOPS,0.005755094284263977,10
CHEOPS,0.005756855797767632,10
CHEOPS,0.005757988237091302,10
CHEOPS,0.005762684195184115,10
CHEOPS,0.005763636390186721,10
TESS,0.0057672171062357995,120
CHEOPS,0.00576796484255123,10
TESS,0.005768705030176224,120
CHEOPS,0.0057692925335967905,10
CHEOPS,0.005771765415880342,10
CHEOPS,0.005773526260279837,10
CHEOPS,0.0057746609745576525,10
CHEOPS,0.0057793576686650415,10
CHEOPS,0.005780307254161423,10
CHEOPS,0.005784635104332187,10
CHEOPS,0.005785964133586068,10
CHEOPS,0.005788439759196677,10
CHEOPS,0.005790198462462859,10
CHEOPS,0.0057913304334136165,10
CHEOPS,0.005796029335564735,10
CHEOPS,0.005796979790896525,10
CHEOPS,0.005801306971963128,10
CHEOPS,0.005802635867396178,10
CHEOPS,0.005805112496663027,10
CHEOPS,0.005806872337406282,10
CHEOPS,0.005808001565029982,10
TESS,0.005808707660150161,120
CHEOPS,0.0058127028090456615,10
CHEOPS,0.0058136523276316274,10
CHEOPS,0.005817978772683654,10
CHEOPS,0.0058193059284458865,10
CHEOPS,0.0058217834944585605,10
CHEOPS,0.005823542933739319,10
CHEOPS,0.005824672763556764,10
TESS,0.005825366710872475,120
CHEOPS,0.005829376282526588,10
CHEOPS,0.005830323258516745,10
CHEOPS,0.005834648967554195,10
CHEOPS,0.005835977595345581,10
CHEOPS,0.00583845623192491,10
CHEOPS,0.005840215135922341,10
CHEOPS,0.005841342289323145,10
CHEOPS,0.005846048016336698,10
CHEOPS,0.005846995795251847,10
CHEOPS,0.005852649262245275,10
CHEOPS,0.005855128902480845,10
CHEOPS,0.005856885598434546,10
CHEOPS,0.005858013354029094,10
CHEOPS,0.005862721422907208,10
CHEOPS,0.005863668265076533,10
CHEOPS,0.005869320996055384,10
CHEOPS,0.005871799967186794,10
TESS,0.005872096033361432,120
CHEOPS,0.005873557867527984,10
CHEOPS,0.005874684552555876,10
CHEOPS,0.005879394829477719,10
CHEOPS,0.005880339195961651,10
TESS,0.005881461434934261,120
CHEOPS,0.005885992729865494,10
CHEOPS,0.005888472637742728,10
CHEOPS,0.005890230069711006,10
CHEOPS,0.00589135401141184,10
CHEOPS,0.0058960666301982444,10
CHEOPS,0.005897011732696752,10
TESS,0.005898408329054529,120
CHEOPS,0.005902662790915203,10
CHEOPS,0.005905145442119494,10
CHEOPS,0.005906900532223211,10
CHEOPS,0.005908025209938622,10
CHEOPS,0.005912740170589587,10
CHEOPS,0.005913684336342271,10
CHEOPS,0.005919334390904481,10
CHEOPS,0.005921816439915028,10
CHEOPS,0.0059235728013166495,10
CHEOPS,0.005924694668794586,10
TESS,0.005925487187492832,120
CHEOPS,0.005929413510249682,10
CHEOPS,0.005930355200316972,10
TESS,0.005931663261854619,120
CHEOPS,0.00593600612471459,10
CHEOPS,0.005938489244291794,10
CHEOPS,0.005940245070410087,10
CHEOPS,0.005941365867321368,10
CHEOPS,0.005946085310970207,10
CHEOPS,0.005947029476722891,10
CHEOPS,0.005951348829270818,10
CHEOPS,0.005952676185764299,10
TESS,0.005954044114572765,120
CHEOPS,0.005955160242087328,10
CHEOPS,0.005956915466011876,10
CHEOPS,0.005958036998937734,10
CHEOPS,0.005962758717540717,10
CHEOPS,0.005963700340697592,10
